DateTime,CO(GT),C6H6(GT),NOx(GT),NO2(GT),T,RH,AH,hour,weekday,month,is_anom_resid_CO,is_anom_resid_C6H6,is_anom_resid_NOx,is_anom_resid_NO2,is_anom_iso,is_mismatch_CO,is_mismatch_C6H6,is_mismatch_NOx,is_mismatch_NO2
2004-05-12 20:00:00,1.5,4.4345815399504325,237.0,90.0,12.450000047684,71.875,1.0351257424677316,20,Wednesday,5,False,False,False,False,False,False,False,False,False
2004-05-12 21:00:00,1.7,4.4157199544098225,225.0,93.0,12.575000047684,70.525001525879,1.023886812141781,21,Wednesday,5,False,False,False,False,False,False,False,False,False
2004-05-12 22:00:00,1.0,2.818464253455941,143.0,72.0,12.524999856949,69.125,1.000338338394143,22,Wednesday,5,False,False,False,False,False,False,False,False,False
2004-05-12 23:00:00,1.0,3.3183308378132934,146.0,73.0,13.050000190735,64.324998855591,0.9628008067373687,23,Wednesday,5,False,False,False,False,False,False,False,False,False
2004-06-04 00:00:00,1.0,4.1231866000360915,61.0,71.0,16.625,55.449999809265,1.0408092259029822,0,Friday,6,False,False,False,False,False,False,False,False,False
2004-06-04 01:00:00,0.8,2.729591596001178,36.0,51.0,15.900000333786,57.0,1.0223592859459796,1,Friday,6,False,False,False,False,False,False,False,False,False
2004-06-04 02:00:00,0.5,1.5320666279847972,25.0,39.0,15.033333142598,59.233333587646,1.0059262147828834,2,Friday,6,False,False,False,False,False,False,False,True,False
2004-06-04 03:00:00,0.5,1.9352447455465327,,,14.450000047684,61.35000038147,1.0040670280677946,3,Friday,6,False,False,False,False,False,False,False,False,False
2004-06-04 04:00:00,0.5,1.7981883753610237,24.0,35.0,14.125000238419,61.64999961853,0.9883477311012104,4,Friday,6,False,False,False,False,False,False,False,False,False
2004-06-04 05:00:00,0.8,3.402194127528105,73.0,64.0,14.599999904633,58.77499961853,0.971123799374813,5,Friday,6,False,False,False,False,False,False,False,False,False
2004-06-04 06:00:00,1.7,8.499723066346661,164.0,94.0,14.375,58.89999961853,0.9593893500490737,6,Friday,6,False,False,False,False,False,False,False,False,False
2004-06-04 07:00:00,4.5,24.13425822251112,329.0,134.0,15.299999952316,55.224999427795,0.9537883559086512,7,Friday,6,True,True,False,False,False,False,False,False,False
2004-06-04 08:00:00,6.2,33.7131921813212,302.0,129.0,16.175000190735,52.47500038147,0.9575924601680932,8,Friday,6,True,True,False,False,True,False,False,False,False
2004-06-04 09:00:00,4.4,21.971351482758013,256.0,125.0,18.449999809265,46.299999237061,0.9734382393846187,9,Friday,6,False,True,False,False,False,False,False,False,False
2004-06-04 10:00:00,2.9,14.057870825978647,182.0,107.0,19.575000286102,41.750000953674,0.9406805877414648,10,Friday,6,False,False,False,False,False,False,False,False,False
2004-06-04 11:00:00,1.6,7.623121501642551,105.0,78.0,20.150000095367,40.14999961853,0.9370122132555601,11,Friday,6,False,False,False,False,False,False,False,False,False
2004-06-04 12:00:00,2.6,14.469484108022469,136.0,91.0,20.874999523163,36.64999961853,0.8939372165648346,12,Friday,6,False,False,False,False,False,False,False,False,False
2004-06-04 13:00:00,2.9,13.582803488725443,167.0,116.0,20.400000572205,34.724999427795,0.82285662608937,13,Friday,6,False,False,False,False,False,False,False,False,False
2004-06-04 14:00:00,2.5,11.496468626062793,166.0,131.0,19.25,35.375000953674,0.781308262789888,14,Friday,6,False,False,False,False,False,False,False,False,False
2004-06-04 15:00:00,1.9,9.203008830704247,115.0,113.0,18.575000286102,36.949998855591,0.7828762567069473,15,Friday,6,False,False,False,False,False,False,False,False,False
2004-06-04 16:00:00,1.9,10.278633174525405,109.0,98.0,18.775000095367,36.75,0.7883009974016415,16,Friday,6,False,False,False,False,False,False,False,False,False
2004-06-04 17:00:00,2.7,13.96537920780899,143.0,116.0,17.549999713898,40.574999809265,0.8068108689475354,17,Friday,6,False,False,False,False,False,False,False,False,False
2004-06-04 18:00:00,3.0,14.96533229143403,159.0,120.0,16.849999904633,44.275000572205,0.8428194790443849,18,Friday,6,False,False,False,False,False,False,False,False,False
2004-06-04 19:00:00,3.3,15.052638534591573,181.0,126.0,16.25,47.699999809265,0.8745597884676989,19,Friday,6,False,False,False,False,False,False,False,False,False
2004-06-04 20:00:00,3.2,14.799258378177408,178.0,126.0,15.649999856949,50.675000190735,0.8947304855010257,20,Friday,6,False,False,False,False,False,False,False,False,False
2004-06-04 21:00:00,1.8,8.468605670477224,91.0,90.0,15.724999904633,49.425000190735,0.8767897403209677,21,Friday,6,False,False,False,False,False,False,False,False,False
2004-06-04 22:00:00,1.3,5.90803588370757,76.0,81.0,15.775000333786,48.625,0.8653158968416734,22,Friday,6,False,False,False,False,False,False,False,False,False
2004-06-04 23:00:00,1.1,4.765319158079068,66.0,74.0,15.699999809265,47.0,0.832459893714118,23,Friday,6,False,False,False,False,False,False,False,False,False
2004-06-05 00:00:00,1.4,4.558016073200626,79.0,76.0,12.474999904633,75.825000762939,1.0937715789447922,0,Saturday,6,False,False,False,False,False,False,False,False,False
2004-06-05 01:00:00,0.9,3.3643452265751663,46.0,58.0,11.999999761581,75.049999237061,1.0499379275353058,1,Saturday,6,False,False,False,False,False,False,False,False,False
2004-06-05 02:00:00,0.5,1.246539295843928,19.0,30.0,12.600000143051,72.224998474121,1.0502549588262435,2,Saturday,6,False,False,False,False,False,False,False,True,False
2004-06-05 03:00:00,0.4,1.030001273285544,,,12.700000047684,71.64999961853,1.0486138123414475,3,Saturday,6,False,False,False,False,False,False,False,False,False
2004-06-05 04:00:00,,1.1867198553749903,15.0,22.0,13.100000143051,67.125,1.0079358747661407,4,Saturday,6,False,False,False,False,False,False,False,True,False
2004-06-05 05:00:00,0.6,2.2751172648303335,48.0,50.0,13.224999904633,64.574999809265,0.977441449593895,5,Saturday,6,False,False,False,False,False,False,False,True,False
2004-06-05 06:00:00,1.3,6.117608927663041,128.0,92.0,13.050000190735,65.574999809265,0.9815105144409265,6,Saturday,6,False,False,False,False,False,False,False,False,False
2004-06-05 07:00:00,2.9,16.818967406464125,193.0,101.0,14.650000095367,58.450000762939,0.968820844865274,7,Saturday,6,False,True,False,False,False,False,False,False,False
2004-06-05 08:00:00,3.6,20.282070405442376,203.0,121.0,15.900000095367,53.125,0.9528567763503439,8,Saturday,6,False,True,False,False,False,False,False,False,False
2004-06-05 09:00:00,3.4,16.363388395708625,220.0,130.0,17.924999713898,46.125,0.9387653489310995,9,Saturday,6,False,False,False,False,False,False,False,False,False
2004-06-05 10:00:00,2.5,12.484395362586618,161.0,114.0,20.224999904633,37.675000190735,0.8832849106035094,10,Saturday,6,False,False,False,False,False,False,False,False,False
2004-06-05 11:00:00,2.1,9.797264454790868,135.0,100.0,18.5,42.799999237061,0.9026347193727094,11,Saturday,6,False,False,False,False,False,False,False,False,False
2004-06-05 12:00:00,1.1,5.176520430800061,57.0,56.0,13.0,64.25,0.9585998375249628,12,Saturday,6,False,False,False,False,False,False,False,False,False
2004-06-05 13:00:00,1.8,8.934099266185445,91.0,75.0,15.124999523163,54.5,0.9309212958657492,13,Saturday,6,False,False,False,False,False,False,False,False,False
2004-06-05 14:00:00,3.0,14.06559020792421,219.0,121.0,13.649999856949,65.474999427795,1.0183650145322056,14,Saturday,6,False,False,False,False,False,False,False,False,False
2004-06-05 15:00:00,3.1,12.720138818767603,239.0,128.0,12.274999856949,78.324998855591,1.1153713090992483,15,Saturday,6,False,False,False,False,False,False,False,False,False
2004-06-05 16:00:00,3.6,14.602582468637797,209.0,139.0,12.700000047684,74.225002288818,1.0862995538802624,16,Saturday,6,False,False,False,False,False,False,False,False,False
2004-06-05 17:00:00,3.3,12.389162076428056,169.0,122.0,14.425000190735,64.200001716614,1.0490442035140677,17,Saturday,6,False,False,False,False,False,False,False,False,False
2004-06-05 18:00:00,1.8,9.364685579922574,92.0,92.0,15.600000143051,58.325000762939,1.02656340090412,18,Saturday,6,False,False,False,False,False,False,False,False,False
2004-06-05 19:00:00,2.1,11.005145178646261,107.0,97.0,14.975000143051,61.374999046326,1.0384586374436333,19,Saturday,6,False,False,False,False,False,False,False,False,False
2004-06-05 20:00:00,2.2,8.876918559397476,122.0,98.0,13.674999952316,65.824998855591,1.0254440141878056,20,Saturday,6,False,False,False,False,False,False,False,False,False
2004-06-05 21:00:00,1.6,6.629867075396747,100.0,93.0,12.25,66.399998664856,0.9440330574892553,21,Saturday,6,False,False,False,False,False,False,False,False,False
2004-06-05 22:00:00,0.9,3.8971281280841183,51.0,65.0,15.400000333786,58.77499961853,1.0215251917475965,22,Saturday,6,False,False,False,False,False,False,False,False,False
2004-06-05 23:00:00,1.8,7.322455859811446,93.0,81.0,14.125,64.899997711182,1.040450363504737,23,Saturday,6,False,False,False,False,False,False,False,False,False
2004-06-06 00:00:00,1.1,5.581302679176529,39.0,58.0,21.875000476837,52.675000190735,1.3649882444669625,0,Sunday,6,False,False,False,False,False,False,False,False,False
2004-06-06 01:00:00,0.6,3.8348076237608373,15.0,24.0,21.275000095367,54.85000038147,1.370716544226362,1,Sunday,6,False,False,False,False,False,False,False,False,False
2004-06-06 02:00:00,1.1,6.61866637230466,47.0,58.0,17.525000095367,79.125,1.5709131992186354,2,Sunday,6,False,False,False,False,False,False,False,False,False
2004-06-06 03:00:00,1.1,7.049951745139518,,,17.64999961853,78.575000762939,1.572155420348936,3,Sunday,6,False,False,False,False,False,False,False,False,False
2004-06-06 04:00:00,1.0,5.181562928768256,49.0,62.0,17.099999904633,81.800001144409,1.5816234163937009,4,Sunday,6,False,False,False,False,False,False,False,False,False
2004-06-06 05:00:00,0.5,2.4299844022774177,21.0,34.0,16.575000286102,80.175001144409,1.5002039297199037,5,Sunday,6,False,False,False,False,False,False,False,False,False
2004-06-06 06:00:00,0.7,3.1125911650019615,33.0,46.0,16.849999904633,77.425001144409,1.4738633153289604,6,Sunday,6,False,False,False,False,False,False,False,False,False
2004-06-06 07:00:00,1.0,5.242236067504748,63.0,62.0,18.25,66.5,1.3809599004659474,7,Sunday,6,False,False,False,False,False,False,False,False,False
2004-06-06 08:00:00,1.2,5.911592143755224,73.0,70.0,20.366666793823,55.799999237061,1.3195741404194508,8,Sunday,6,False,False,False,False,False,False,False,False,False
2004-06-06 09:00:00,0.7,2.775808488627036,51.0,54.0,21.599999904633,45.25,1.1532690055138015,9,Sunday,6,False,False,False,False,False,False,False,False,False
2004-06-06 10:00:00,0.9,3.372740490853204,61.0,61.0,23.10000038147,39.375000953674,1.098271628301971,10,Sunday,6,False,False,False,False,False,False,False,False,False
2004-06-06 11:00:00,0.8,3.019841731523195,52.0,53.0,25.35000038147,31.550000190735,1.005809252857818,11,Sunday,6,False,False,False,False,False,False,False,False,False
2004-06-06 12:00:00,0.8,3.3937676628112503,49.0,49.0,26.550000667572,29.02499961853,0.9928412863694767,12,Sunday,6,False,False,False,False,False,False,False,False,False
2004-06-06 13:00:00,0.5,2.2573921763404505,40.0,48.0,25.900000095367,28.775000095367,0.947508484443488,13,Sunday,6,False,False,False,False,False,False,False,True,False
2004-06-06 14:00:00,0.5,2.725755128418066,36.0,45.0,26.97500038147,27.974999904633,0.9809648212292501,14,Sunday,6,False,False,False,False,False,False,False,True,False
2004-06-06 15:00:00,0.7,3.59845465316637,51.0,60.0,23.550000190735,38.099999427795,1.0916665638002094,15,Sunday,6,False,False,False,False,False,False,False,False,False
2004-06-06 16:00:00,0.9,4.164453121656529,56.0,59.0,25.900000095367,31.974999904633,1.0528786654842608,16,Sunday,6,False,False,False,False,False,False,False,False,False
2004-06-06 17:00:00,1.0,4.8630756728611475,71.0,67.0,26.324999809265,31.525000572205,1.064254499329918,17,Sunday,6,False,False,False,False,False,False,False,False,False
2004-06-06 18:00:00,1.2,5.902703204378455,79.0,72.0,23.900000095367,36.824999809265,1.0773691688715623,18,Sunday,6,False,False,False,False,False,False,False,False,False
2004-06-06 19:00:00,1.3,6.573944331732766,117.0,88.0,23.675000190735,36.75,1.060863214880349,19,Sunday,6,False,False,False,False,False,False,False,False,False
2004-06-06 20:00:00,1.6,7.581548498505182,127.0,94.0,22.499999523163,37.750000953674,1.0157410519401362,20,Sunday,6,False,False,False,False,False,False,False,False,False
2004-06-06 21:00:00,1.4,7.0269635668209025,118.0,89.0,21.824999809265,39.150000572205,1.0114531973439223,21,Sunday,6,False,False,False,False,False,False,False,False,False
2004-06-06 22:00:00,1.7,7.510506118812435,130.0,96.0,20.900000095367,42.574999809265,1.0400331363788193,22,Sunday,6,False,False,False,False,False,False,False,False,False
2004-06-06 23:00:00,1.7,8.350803659508097,131.0,98.0,20.025000095367,45.574999809265,1.0555311197165962,23,Sunday,6,False,False,False,False,False,False,False,False,False
2004-06-07 00:00:00,1.9,9.81050275234866,107.0,105.0,25.35000038147,42.97500038147,1.3700365376842112,0,Monday,6,False,False,False,False,False,False,False,False,False
2004-06-07 01:00:00,0.9,4.941889432260385,55.0,75.0,25.849999904633,40.999999046326,1.3460969548228694,1,Monday,6,False,False,False,False,False,False,False,False,False
2004-06-07 02:00:00,0.7,4.1369226386396285,43.0,60.0,23.299999713898,48.449998855591,1.3676551001134056,2,Monday,6,False,False,False,False,False,False,False,False,False
2004-06-07 03:00:00,0.6,3.314161113142046,,,23.450000286102,47.77499961853,1.3607369020530995,3,Monday,6,False,False,False,False,False,False,False,False,False
2004-06-07 04:00:00,0.4,2.2397262256059056,23.0,36.0,23.525000095367,46.699999809265,1.3360853031838766,4,Monday,6,False,False,False,False,False,False,False,False,False
2004-06-07 05:00:00,0.7,4.6058751245249345,65.0,66.0,21.849999904633,52.324999809265,1.3538747131233477,5,Monday,6,False,False,False,False,False,False,False,False,False
2004-06-07 06:00:00,1.6,10.197722066388899,165.0,97.0,21.775000095367,52.52499961853,1.3529112583238534,6,Monday,6,False,False,False,False,False,False,False,False,False
2004-06-07 07:00:00,3.8,23.32380415074785,274.0,115.0,22.924999713898,49.075000762939,1.3545632348476087,7,Monday,6,False,True,False,False,False,False,False,False,False
2004-06-07 08:00:00,5.1,31.047815403289256,369.0,145.0,24.875,43.300000190735,1.3422301381010047,8,Monday,6,True,True,False,False,False,False,False,False,False
2004-06-07 09:00:00,3.4,17.56744339660839,308.0,162.0,26.650000572205,39.39999961853,1.355632710427536,9,Monday,6,False,False,False,False,False,False,False,False,False
2004-06-07 10:00:00,2.6,14.259161510663034,227.0,147.0,30.500000476837,32.89999961853,1.4134852927263664,10,Monday,6,False,False,False,False,False,False,False,False,False
2004-06-07 11:00:00,2.2,13.720008745686181,178.0,132.0,34.199999809265,27.224999904633,1.4403797515573447,11,Monday,6,False,False,False,False,False,False,False,False,False
2004-06-07 12:00:00,3.4,19.26448268373756,267.0,179.0,38.150000572205,20.85000038147,1.3701396952205174,12,Monday,6,False,False,False,False,False,False,False,False,False
2004-06-07 13:00:00,3.4,19.326321964058323,278.0,174.0,39.574999809265,16.949999809265,1.20284529664454,13,Monday,6,False,False,False,False,False,False,False,False,False
2004-06-07 14:00:00,1.8,11.319946086587374,165.0,132.0,39.89999961853,15.800000190735,1.1409532940413063,14,Monday,6,False,False,False,False,False,False,False,False,False
2004-06-07 15:00:00,2.0,12.749738870577813,172.0,151.0,40.200000762939,13.899999856949,1.0199995769916184,15,Monday,6,False,False,False,False,False,False,False,False,False
2004-06-07 16:00:00,2.4,15.267852849249552,216.0,168.0,39.575000762939,13.150000095367,0.9331809294113429,16,Monday,6,False,False,False,False,False,False,False,False,False
2004-06-07 17:00:00,3.8,22.487448485817257,306.0,192.0,39.47500038147,12.599999904633,0.8893608685739398,17,Monday,6,False,False,False,False,True,False,False,False,False
2004-06-07 18:00:00,4.4,25.035403919411962,317.0,194.0,37.875,13.924999952316,0.9015228417934037,18,Monday,6,False,False,False,False,True,False,False,False,False
2004-06-07 19:00:00,3.9,21.11032972732463,251.0,155.0,34.150000572205,17.899999856949,0.9443976084448462,19,Monday,6,False,False,False,False,False,False,False,False,False
2004-06-07 20:00:00,4.0,23.775818315419272,230.0,159.0,32.550000190735,20.599999904633,0.9938646008389236,20,Monday,6,False,True,False,False,True,False,False,False,False
2004-06-07 21:00:00,2.5,14.87033616202426,154.0,125.0,30.400000572205,23.150000095367,0.9889450944877766,21,Monday,6,False,False,False,False,False,False,False,False,False
2004-06-07 22:00:00,2.1,12.838714944132592,137.0,108.0,28.799999713898,25.125000476837,0.9793021957831861,22,Monday,6,False,False,False,False,False,False,False,False,False
2004-06-07 23:00:00,2.4,14.344689997841458,133.0,110.0,27.800000190735,29.949999809265,1.1018205001278165,23,Monday,6,False,False,False,False,False,False,False,False,False
2004-06-08 00:00:00,,7.223382076068705,93.0,80.0,22.125,72.625,1.91053713370788,0,Tuesday,6,False,False,False,False,False,False,False,False,False
2004-06-08 01:00:00,,6.804509091054234,77.0,71.0,21.824999809265,74.125,1.915043860978814,1,Tuesday,6,False,False,False,False,False,False,False,False,False
2004-06-08 02:00:00,,4.971583761462568,60.0,69.0,21.949999809265,72.77499961853,1.8943979720356472,2,Tuesday,6,False,False,False,False,False,False,False,False,False
2004-06-08 03:00:00,,4.1003364989127355,,,21.699999332428,73.174999237061,1.876285685399135,3,Tuesday,6,False,False,False,False,False,False,False,False,False
2004-06-08 04:00:00,,3.385350108425627,45.0,55.0,21.424999713898,75.47500038147,1.9033492566960812,4,Tuesday,6,False,False,False,False,False,False,False,False,False
2004-06-08 05:00:00,0.7,4.425146462846976,65.0,57.0,21.449999809265,75.5,1.9068622387902507,5,Tuesday,6,False,False,False,False,False,False,False,False,False
2004-06-08 06:00:00,1.2,7.748421496443901,94.0,56.0,21.875,74.850002288818,1.9396178436319829,6,Tuesday,6,False,False,False,False,False,False,False,False,False
2004-06-08 07:00:00,2.3,13.552393299818334,205.0,72.0,22.0,75.89999961853,1.9817095654122596,7,Tuesday,6,False,False,False,False,False,False,False,False,False
2004-06-08 08:00:00,3.0,19.061891730527954,240.0,84.0,22.525000095367,74.925001144409,2.0190405512196103,8,Tuesday,6,False,False,False,False,False,False,False,False,False
2004-06-08 09:00:00,2.9,16.272913223148343,237.0,97.0,24.450000286102,66.199999809265,2.0010998573822025,9,Tuesday,6,False,False,False,False,False,False,False,False,False
2004-06-08 10:00:00,2.6,14.150622610386957,245.0,107.0,25.599999427795,61.22500038147,1.980790317239009,10,Tuesday,6,False,False,False,False,False,False,False,False,False
2004-06-08 11:00:00,2.6,15.621359219570662,206.0,117.0,29.275000095367,48.350001335144,1.936733578020887,11,Tuesday,6,False,False,False,False,False,False,False,False,False
2004-06-08 12:00:00,2.6,14.383638648088446,156.0,120.0,33.549999237061,36.049999237061,1.8394538838683978,12,Tuesday,6,False,False,False,False,False,False,False,False,False
2004-06-08 13:00:00,2.1,10.4752925410855,126.0,110.0,35.625,29.775000095367,1.704528080783003,13,Tuesday,6,False,False,False,False,False,False,False,False,False
2004-06-08 14:00:00,1.7,10.204454244911034,108.0,104.0,33.699999809265,33.400000095367,1.718561171689951,14,Tuesday,6,False,False,False,False,False,False,False,False,False
2004-06-08 15:00:00,1.9,10.680402981289363,102.0,110.0,34.074999809265,33.325000286102,1.7508958985004088,15,Tuesday,6,False,False,False,False,False,False,False,False,False
2004-06-08 16:00:00,2.5,11.58872019508255,110.0,111.0,31.525000572205,43.47500038147,1.9797122204192166,16,Tuesday,6,False,False,False,False,False,False,False,False,False
2004-06-08 17:00:00,1.1,7.880621095138315,57.0,64.0,32.474999904633,40.550000190735,1.9481399973703581,17,Tuesday,6,False,False,False,False,False,False,False,False,False
2004-06-08 18:00:00,2.1,11.66702460019206,109.0,92.0,29.77499961853,45.22500038147,1.8642271774187693,18,Tuesday,6,False,False,False,False,False,False,False,False,False
2004-06-08 19:00:00,2.6,14.626124333097598,151.0,114.0,27.650000095367,49.875,1.8189385856772329,19,Tuesday,6,False,False,False,False,False,False,False,False,False
2004-06-08 20:00:00,2.6,13.152205818323605,153.0,116.0,26.35000038147,54.60000038147,1.8459448427952891,20,Tuesday,6,False,False,False,False,False,False,False,False,False
2004-06-08 21:00:00,1.7,9.823748670124626,103.0,94.0,25.47500038147,57.950000762939,1.86109173774175,21,Tuesday,6,False,False,False,False,False,False,False,False,False
2004-06-08 22:00:00,1.5,8.76933794439815,76.0,77.0,25.075000286102,59.925000190735,1.8796591190963494,22,Tuesday,6,False,False,False,False,False,False,False,False,False
2004-06-08 23:00:00,1.8,10.366594317711753,93.0,74.0,24.125000476837,63.500000953674,1.8828098540898879,23,Tuesday,6,False,False,False,False,False,False,False,False,False
2004-06-09 00:00:00,1.3,4.109470042754052,,,25.349999904633,36.900000572205,1.17636642594609,0,Wednesday,6,False,False,False,False,False,False,False,False,False
2004-06-09 01:00:00,1.0,3.222993460672848,,,24.825000286102,40.050000190735,1.2378201597671616,1,Wednesday,6,False,False,False,False,False,False,False,False,False
2004-06-09 02:00:00,0.6,1.7060697219224368,,,24.349999904633,42.949999809265,1.290618895766896,2,Wednesday,6,False,False,False,False,False,False,False,False,False
2004-06-09 03:00:00,0.5,1.0477964086026725,,,24.025000095367,45.474999427795,1.3403674541949429,3,Wednesday,6,False,False,False,False,False,False,False,False,False
2004-06-09 04:00:00,,1.0224145989759525,,,23.924999713898,47.375,1.3880883105123671,4,Wednesday,6,False,False,False,False,False,False,False,False,False
2004-06-09 05:00:00,0.4,1.941878073061594,,,23.474999904633,49.050000190735,1.3991379313955643,5,Wednesday,6,False,False,False,False,False,False,False,False,False
2004-06-09 06:00:00,0.7,3.12477702038371,,,23.674999713898,49.175000190735,1.4195359812633985,6,Wednesday,6,False,False,False,False,False,False,False,False,False
2004-06-09 07:00:00,1.8,7.778383116128054,,,23.599999904633,49.575000762939,1.4246982543440718,7,Wednesday,6,False,False,False,False,False,False,False,False,False
2004-06-09 08:00:00,1.9,8.53088910572999,,,24.349999904633,45.425000190735,1.3649910092369966,8,Wednesday,6,False,False,False,False,False,False,False,False,False
2004-06-09 09:00:00,1.7,7.977364527024395,,,26.349999904633,38.25,1.2931756002307244,9,Wednesday,6,False,False,False,False,False,False,False,False,False
2004-06-09 10:00:00,1.3,5.743678765887553,,,27.625000476837,34.22500038147,1.2463741009327347,10,Wednesday,6,False,False,False,False,False,False,False,False,False
2004-06-09 11:00:00,1.4,6.613069048819442,,,29.200000286102,29.050000190735,1.1586411595154942,11,Wednesday,6,False,False,False,False,False,False,False,False,False
2004-06-09 12:00:00,1.3,5.262527331625359,,,29.224999904633,28.599999904633,1.1423323239848635,12,Wednesday,6,False,False,False,False,False,False,False,False,False
2004-06-09 13:00:00,1.4,6.036635420094221,,,29.424999713898,28.299999713898,1.1434000256956098,13,Wednesday,6,False,False,False,False,False,False,False,False,False
2004-06-09 14:00:00,1.2,5.35425120194834,,,29.799999872843,28.000000635783,1.1558449186557176,14,Wednesday,6,False,False,False,False,False,False,False,False,False
2004-06-09 15:00:00,1.3,6.052793316140268,,,30.075000286102,26.749999523163,1.1217406637487675,15,Wednesday,6,False,False,False,False,False,False,False,False,False
2004-06-09 16:00:00,1.5,6.674750599214449,,,30.075000286102,27.200000286102,1.140611099767637,16,Wednesday,6,False,False,False,False,False,False,False,False,False
2004-06-09 17:00:00,2.3,11.695554651706665,,,29.625,27.474999904633,1.1228667471470217,17,Wednesday,6,False,False,False,False,False,False,False,False,False
2004-06-09 18:00:00,2.6,13.50683251398055,,,29.574999809265,27.675000190735,1.12780516476605,18,Wednesday,6,False,False,False,False,False,False,False,False,False
2004-06-09 19:00:00,2.9,13.50683251398055,,,28.049999713898,30.074999809265,1.1225596709732562,19,Wednesday,6,False,False,False,False,False,False,False,False,False
2004-06-09 20:00:00,1.8,8.52465200763202,,,26.800000190735,33.77499961853,1.1723176880785253,20,Wednesday,6,False,False,False,False,False,False,False,False,False
2004-06-09 21:00:00,1.3,5.482764633691687,,,25.650000572205,35.75,1.1600138997465435,21,Wednesday,6,False,False,False,False,False,False,False,False,False
2004-06-09 22:00:00,1.3,5.822959543858955,,,25.424999713898,35.150000572205,1.1255395134023216,22,Wednesday,6,False,False,False,False,False,False,False,False,False
2004-06-09 23:00:00,1.2,4.765319158079068,,,24.950000286102,37.300000190735,1.1613769984231608,23,Wednesday,6,False,False,False,False,False,False,False,False,False
2004-06-10 00:00:00,,6.849891943840394,,,21.699999809265,60.224998474121,1.5442337816611582,0,Thursday,6,False,False,False,False,False,False,False,False,False
2004-06-10 01:00:00,,5.323601511282001,,,21.174999713898,61.424999237061,1.5257534683954244,1,Thursday,6,False,False,False,False,False,False,False,False,False
2004-06-10 02:00:00,,4.6058751245249345,,,19.275000095367,68.400001525879,1.513034697629514,2,Thursday,6,False,False,False,False,False,False,False,False,False
2004-06-10 03:00:00,,3.2024248888877196,,,19.824999809265,65.125001907349,1.489984247256636,3,Thursday,6,False,False,False,False,False,False,False,False,False
2004-06-10 04:00:00,,2.7526586895578395,,,19.950000286102,62.875,1.449545351883003,4,Thursday,6,False,False,False,False,False,False,False,False,False
2004-06-10 05:00:00,,3.5553904760902255,,,18.324999809265,68.5,1.4291040605154688,5,Thursday,6,False,False,False,False,False,False,False,False,False
2004-06-10 06:00:00,,6.237201055298119,,,18.075000286102,68.47500038147,1.4066576791433036,6,Thursday,6,False,False,False,False,False,False,False,False,False
2004-06-10 07:00:00,,24.20232826710213,,,17.60000038147,70.47500038147,1.4057156725388311,7,Thursday,6,False,True,False,False,False,False,False,False,False
2004-06-10 08:00:00,,31.9623778444339,,,18.27499961853,67.75,1.409094485354599,8,Thursday,6,False,True,False,False,False,False,False,False,False
2004-06-10 09:00:00,,25.77043437513818,,,20.35000038147,61.249999046326,1.446986458024006,9,Thursday,6,False,True,False,False,False,False,False,False,False
2004-06-10 10:00:00,,16.19631418334193,,,22.533332824707,55.599998474121,1.499030373907251,10,Thursday,6,False,False,False,False,False,False,False,False,False
2004-06-10 11:00:00,,17.703472052446337,,,25.675000190735,46.375,1.5069873419984077,11,Thursday,6,False,False,False,False,False,False,False,False,False
2004-06-10 12:00:00,,16.511899715390346,,,26.77499961853,44.625,1.5466584493952598,12,Thursday,6,False,False,False,False,False,False,False,False,False
2004-06-10 13:00:00,,18.321126197676374,,,26.049999713898,46.400000572205,1.5413774910817002,13,Thursday,6,False,False,False,False,False,False,False,False,False
2004-06-10 14:00:00,,14.61827524856374,,,26.25,46.049999237061,1.547791234057832,14,Thursday,6,False,False,False,False,False,False,False,False,False
2004-06-10 15:00:00,,17.111654050501958,,,27.424999713898,43.925000190735,1.5811441727173479,15,Thursday,6,False,False,False,False,False,False,False,False,False
2004-06-10 16:00:00,,17.212498978895304,,,29.575000286102,36.650000572205,1.4935523316538102,16,Thursday,6,False,False,False,False,False,False,False,False,False
2004-06-10 17:00:00,,24.59286659394091,,,28.724999904633,37.324999809265,1.4485516701465881,17,Thursday,6,False,False,False,False,False,False,False,False,False
2004-06-10 18:00:00,,26.869583499325454,,,25.675000190735,44.099999427795,1.4330596424759912,18,Thursday,6,False,True,False,False,False,False,False,False,False
2004-06-10 19:00:00,,44.0059093942361,,,24.525000095367,49.47500038147,1.502198660158608,19,Thursday,6,False,True,False,False,False,False,False,False,False
2004-06-10 20:00:00,,30.950498504036307,,,23.324999809265,54.425000190735,1.538615038766658,20,Thursday,6,False,True,False,False,False,False,False,False,False
2004-06-10 21:00:00,,16.78565464967469,,,22.375,57.85000038147,1.5449221853391213,21,Thursday,6,False,False,False,False,False,False,False,False,False
2004-06-10 22:00:00,,10.977346204363998,,,22.724999904633,55.800000190735,1.521830732965074,22,Thursday,6,False,False,False,False,False,False,False,False,False
2004-06-10 23:00:00,,11.411592481675298,,,20.375,62.375,1.475811038287206,23,Thursday,6,False,False,False,False,False,False,False,False,False
2004-06-11 00:00:00,1.2,6.669133099118774,166.0,66.0,17.574999809265,66.525001525879,1.3248684304046747,0,Friday,6,False,False,False,False,False,False,False,False,False
